TUCASEID,TULINENO,GEREG,GEDIV,GESTFIPS,GTMETSTA,GTCBSA,GTCO,HEFAMINC
20160301161222,3,2,4,29,2,00000,000,11
20160301161222,4,2,4,29,2,00000,000,11
20160301161222,5,2,4,29,2,00000,000,11
20160301161222,6,2,4,29,2,00000,000,11
20160301161230,1,3,7,48,1,26420,000,10
20160301161230,2,3,7,48,1,26420,000,10
20160301161232,1,3,5,37,1,16740,000,11
20160301161232,2,3,5,37,1,16740,000,11
20160301161232,3,3,5,37,1,16740,000,11
20160301161240,1,3,7,48,1,00000,000,15
20160301161240,2,3,7,48,1,00000,000,15
20160301161240,3,3,7,48,1,00000,000,15
20160301161246,1,2,4,19,1,19780,000,10
20160301161247,1,3,5,51,2,00000,000,6
20160301161247,2,3,5,51,2,00000,000,6
20160301161252,1,3,7,5,1,30780,000,10
20160301161252,2,3,7,5,1,30780,000,10
20160301161254,1,4,8,8,1,17820,000,4
20160301161255,1,2,3,17,1,16980,000,14
20160301161255,2,2,3,17,1,16980,000,14
20160301161255,3,2,3,17,1,16980,000,14
20160301161255,4,2,3,17,1,16980,000,14
20160301161255,5,2,3,17,1,16980,000,14
20160301161257,1,1,2,42,1,37980,091,9
20160301161257,2,1,2,42,1,37980,091,9
20160301161257,3,1,2,42,1,37980,091,9
20160301161265,1,3,5,37,1,16740,119,8
20160301161265,2,3,5,37,1,16740,119,8
20160301161265,3,3,5,37,1,16740,119,8
20160301161273,1,4,9,6,1,31080,037,13
20160301161273,2,4,9,6,1,31080,037,13
20160301161273,3,4,9,6,1,31080,037,13
20160301161274,1,3,7,5,1,38220,000,8
20160301161274,2,3,7,5,1,38220,000,8
20160301161274,3,3,7,5,1,38220,000,8
20160301161274,4,3,7,5,1,38220,000,8
20160301161287,1,1,2,36,1,35620,047,12
20160301161294,1,2,3,17,1,41180,119,11
20160301161296,1,3,5,37,2,00000,155,5
20160301161296,2,3,5,37,2,00000,155,5
20160301161296,3,3,5,37,2,00000,155,5
20160301161296,4,3,5,37,2,00000,155,5
20160301161298,1,3,5,37,1,25860,000,11
20160301161298,2,3,5,37,1,25860,000,11
20160301161298,3,3,5,37,1,25860,000,11
20160301161300,1,3,7,48,1,26420,000,8
20160301161307,1,3,5,12,1,33100,086,7
20160301161307,2,3,5,12,1,33100,086,7
20160301161308,1,4,9,6,1,40140,000,15
20160301161308,2,4,9,6,1,40140,000,15
20160301161308,3,4,9,6,1,40140,000,15
20160301161308,4,4,9,6,1,40140,000,15
20160301161310,1,4,9,41,2,00000,000,13
20160301161310,2,4,9,41,2,00000,000,13
20160301161312,1,4,9,6,1,31080,059,14
20160301161312,2,4,9,6,1,31080,059,14
20160301161312,3,4,9,6,1,31080,059,14
20160301161313,1,4,8,4,1,46060,019,12
20160301161313,2,4,8,4,1,46060,019,12
20160301161319,1,2,3,26,1,12980,025,4
20160301161320,1,1,2,42,1,37980,091,16
20160301161320,2,1,2,42,1,37980,091,16
20160301161320,3,1,2,42,1,37980,091,16
20160301161320,4,1,2,42,1,37980,091,16
20160301161320,5,1,2,42,1,37980,091,16
20160301161320,6,1,2,42,1,37980,091,16
20160301161321,1,1,2,36,1,13780,000,8
20160301161321,3,1,2,36,1,13780,000,8
20160301161325,1,4,9,6,1,41860,000,5
20160301161325,2,4,9,6,1,41860,000,5
20160301161325,4,4,9,6,1,41860,000,5
20160301161325,5,4,9,6,1,41860,000,5
20160301161327,1,3,5,37,1,15500,001,7
20160301161327,2,3,5,37,1,15500,001,7
20160301161327,3,3,5,37,1,15500,001,7
20160301161329,1,3,5,12,1,35840,000,14
20160301161329,2,3,5,12,1,35840,000,14
20160301161329,3,3,5,12,1,35840,000,14
20160301161331,1,4,9,6,1,41860,000,2
20160301161331,2,4,9,6,1,41860,000,2
20160301161331,3,4,9,6,1,41860,000,2
20160301161331,4,4,9,6,1,41860,000,2
20160301161339,1,3,7,48,1,17780,041,9
20160301161339,2,3,7,48,1,17780,041,9
20160301161339,3,3,7,48,1,17780,041,9
20160301161339,4,3,7,48,1,17780,041,9
20160301161339,5,3,7,48,1,17780,041,9
20160301161339,6,3,7,48,1,17780,041,9
20160301161340,1,2,3,26,1,35660,021,15
20160301161340,2,2,3,26,1,35660,021,15
20160301161340,3,2,3,26,1,35660,021,15
20160301161340,4,2,3,26,1,35660,021,15
20160301161340,5,2,3,26,1,35660,021,15
20160301161341,1,4,9,6,1,46700,095,12
20160301161348,1,4,9,53,1,42660,000,14
20160301161348,2,4,9,53,1,42660,000,14
20160301161353,1,1,2,34,1,37980,005,10
20160301161353,2,1,2,34,1,37980,005,10
20160301161353,3,1,2,34,1,37980,005,10
20160301161353,4,1,2,34,1,37980,005,10
20160301161354,1,2,3,39,1,17460,000,13
20160301161354,2,2,3,39,1,17460,000,13
20160301161354,3,2,3,39,1,17460,000,13
20160301161357,1,4,9,6,1,41940,000,15
20160301161357,2,4,9,6,1,41940,000,15
20160301161357,3,4,9,6,1,41940,000,15
20160301161357,4,4,9,6,1,41940,000,15
20160301161357,5,4,9,6,1,41940,000,15
20160301161364,1,3,7,48,1,26420,000,13
20160301161364,2,3,7,48,1,26420,000,13
20160301161364,3,3,7,48,1,26420,000,13
20160301161364,4,3,7,48,1,26420,000,13
20160301161365,1,1,1,25,1,14460,025,16
20160301161365,2,1,1,25,1,14460,025,16
20160301161365,3,1,1,25,1,14460,025,16
20160301161365,4,1,1,25,1,14460,025,16
20160301161370,1,1,1,9,1,25540,000,14
20160301161370,2,1,1,9,1,25540,000,14
20160301161370,3,1,1,9,1,25540,000,14
20160301161370,4,1,1,9,1,25540,000,14
20160301161371,1,2,3,17,1,16980,000,9
20160301161371,2,2,3,17,1,16980,000,9
20160301161371,3,2,3,17,1,16980,000,9
20160301161371,4,2,3,17,1,16980,000,9
20160301161374,1,3,6,1,1,19300,003,2
20160301161380,1,4,8,16,1,14260,000,12
20160301161381,1,3,6,47,1,34980,000,14
20160301161381,2,3,6,47,1,34980,000,14
20160301161381,3,3,6,47,1,34980,000,14
20160301161383,1,3,7,48,1,26420,000,11
20160301161384,1,4,9,6,1,31080,059,8
20160301161384,2,4,9,6,1,31080,059,8
20160301161384,3,4,9,6,1,31080,059,8
20160301161384,4,4,9,6,1,31080,059,8
20160301161385,1,1,2,42,2,00000,000,14
20160301161385,2,1,2,42,2,00000,000,14
20160301161385,3,1,2,42,2,00000,000,14
20160301161386,1,3,7,40,3,00000,000,9
20160301161386,2,3,7,40,3,00000,000,9
20160301161386,3,3,7,40,3,00000,000,9
20160301161386,4,3,7,40,3,00000,000,9
20160301161388,1,4,8,16,1,17660,000,9
20160301161388,2,4,8,16,1,17660,000,9
20160301161388,3,4,8,16,1,17660,000,9
20160301161388,4,4,8,16,1,17660,000,9
20160301161389,1,2,4,29,1,41180,189,7
20160301161389,2,2,4,29,1,41180,189,7
20160301161390,1,2,3,26,1,24340,000,16
20160301161390,2,2,3,26,1,24340,000,16
20160301161390,3,2,3,26,1,24340,000,16
20160301161390,4,2,3,26,1,24340,000,16
20160301161390,5,2,3,26,1,24340,000,16
20160301161394,1,3,5,12,1,45300,101,15
20160301161394,2,3,5,12,1,45300,101,15
20160301161394,3,3,5,12,1,45300,101,15
20160301161395,1,3,5,12,1,33100,011,12
20160301161399,1,1,2,42,1,21500,049,7
20160301161399,2,1,2,42,1,21500,049,7
20160301161399,3,1,2,42,1,21500,049,7
20160301161399,4,1,2,42,1,21500,049,7
20160301161401,1,1,2,36,1,35620,047,11
20160301161401,3,1,2,36,1,35620,047,11
20160301161405,1,3,5,45,1,17900,000,10
20160301161405,2,3,5,45,1,17900,000,10
20160301161411,1,2,4,29,2,00000,000,1
20160301161414,1,3,7,22,1,35380,103,15
20160301161414,2,3,7,22,1,35380,103,15
20160301161414,3,3,7,22,1,35380,103,15
20160301161415,1,1,1,25,1,49340,027,15
20160301161415,2,1,1,25,1,49340,027,15
20160301161415,3,1,1,25,1,49340,027,15
20160301161416,1,1,2,36,1,35620,047,8
20160301161416,2,1,2,36,1,35620,047,8
20160301161417,1,1,1,25,1,14460,021,15
20160301161419,1,3,7,48,1,19100,000,16
20160301161419,2,3,7,48,1,19100,000,16
20160301161419,3,3,7,48,1,19100,000,16
20160301161420,1,4,9,6,1,40140,000,13
20160301161420,2,4,9,6,1,40140,000,13
20160301161420,3,4,9,6,1,40140,000,13
20160301161420,4,4,9,6,1,40140,000,13
20160301161422,1,4,8,4,1,46060,019,6
20160301161422,2,4,8,4,1,46060,019,6
20160301161424,1,4,9,6,1,41860,001,9
20160301161424,2,4,9,6,1,41860,001,9
20160301161426,1,1,2,34,1,35620,000,7
20160301161426,2,1,2,34,1,35620,000,7
20160301161426,3,1,2,34,1,35620,000,7
20160301161429,1,3,5,37,1,16740,119,3
20160301161429,2,3,5,37,1,16740,119,3
20160301161429,3,3,5,37,1,16740,119,3
20160301161429,4,3,5,37,1,16740,119,3
20160301161435,1,2,3,17,2,00000,000,6
20160301161436,1,1,1,23,2,00000,000,13
20160301161436,2,1,1,23,2,00000,000,13
20160301161436,3,1,1,23,2,00000,000,13
20160301161437,1,3,7,48,1,19100,000,6
20160301161437,2,3,7,48,1,19100,000,6
20160301161438,1,3,5,51,2,00000,000,1
20160301161438,2,3,5,51,2,00000,000,1
20160301161438,3,3,5,51,2,00000,000,1
20160301161438,4,3,5,51,2,00000,000,1
20160301161442,1,4,8,32,1,00000,000,11
20160301161442,2,4,8,32,1,00000,000,11
20160301161442,3,4,8,32,1,00000,000,11
20160301161442,4,4,8,32,1,00000,000,11
20160301161444,1,2,3,39,2,00000,000,6
20160301161444,2,2,3,39,2,00000,000,6
20160301161445,1,3,5,54,1,00000,000,2
20160301161446,1,4,9,6,1,31080,037,13
20160301161446,2,4,9,6,1,31080,037,13
20160301161448,1,3,7,40,1,36420,000,10
20160301161450,1,2,3,39,1,17460,085,14
20160301161450,2,2,3,39,1,17460,085,14
20160301161453,1,2,3,17,1,16980,000,16
20160301161453,2,2,3,17,1,16980,000,16
20160301161453,3,2,3,17,1,16980,000,16
20160301161456,1,4,9,6,1,31080,037,8
20160301161456,2,4,9,6,1,31080,037,8
20160301161456,3,4,9,6,1,31080,037,8
20160301161456,4,4,9,6,1,31080,037,8
20160301161463,1,4,9,41,1,32780,029,7
20160301161463,2,4,9,41,1,32780,029,7
20160301161463,3,4,9,41,1,32780,029,7
20160301161468,1,4,8,4,3,00000,000,16
20160301161468,2,4,8,4,3,00000,000,16
20160301161470,1,1,1,25,1,39300,005,11
20160301161472,1,1,2,34,1,35620,031,7
20160301161472,2,1,2,34,1,35620,031,7
20160301161472,3,1,2,34,1,35620,031,7
20160301161472,4,1,2,34,1,35620,031,7
20160301161478,1,4,9,6,1,31080,059,11
20160301161480,1,2,3,17,1,16980,000,1
20160301161482,1,2,3,26,1,19820,163,11
20160301161482,3,2,3,26,1,19820,163,11
20160301161484,1,3,5,45,1,16700,000,13
20160301161484,2,3,5,45,1,16700,000,13
20160301161487,1,3,5,13,1,47580,000,13
20160301161487,2,3,5,13,1,47580,000,13
20160301161488,1,1,1,44,1,39300,000,9
20160301161488,2,1,1,44,1,39300,000,9
20160301161488,3,1,1,44,1,39300,000,9
20160301161490,1,1,2,36,1,35620,085,15
20160301161490,2,1,2,36,1,35620,085,15
20160301161490,3,1,2,36,1,35620,085,15
20160301161490,4,1,2,36,1,35620,085,15
20160301161490,5,1,2,36,1,35620,085,15
20160301161491,1,4,9,6,1,41940,000,6
20160301161491,2,4,9,6,1,41940,000,6
20160301161491,3,4,9,6,1,41940,000,6
20160301161494,1,3,5,12,1,33100,086,10
20160301161494,2,3,5,12,1,33100,086,10
20160301161494,3,3,5,12,1,33100,086,10
20160301161497,1,3,6,47,1,28940,093,14
20160301161497,2,3,6,47,1,28940,093,14
20160301161497,3,3,6,47,1,28940,093,14
20160301161499,1,2,4,20,1,28140,000,14
20160301161499,2,2,4,20,1,28140,000,14
20160301161499,3,2,4,20,1,28140,000,14
20160301161499,4,2,4,20,1,28140,000,14
20160301161500,1,3,7,48,1,11100,000,3
20160301161502,1,2,4,20,1,48620,173,1
20160301161504,1,2,3,18,1,26900,000,11
20160301161505,1,2,3,17,1,16980,000,16
20160301161509,1,3,7,22,1,43340,000,9
20160301161509,2,3,7,22,1,43340,000,9
20160301161512,1,4,8,4,1,38060,013,16
20160301161512,2,4,8,4,1,38060,013,16
20160301161513,1,4,9,6,1,41740,073,14
20160301161513,2,4,9,6,1,41740,073,14
20160301161514,1,2,3,39,1,45780,095,1
20160301161514,2,2,3,39,1,45780,095,1
20160301161514,4,2,3,39,1,45780,095,1
20160301161514,5,2,3,39,1,45780,095,1
20160301161517,1,1,2,34,1,35620,003,15
20160301161517,2,1,2,34,1,35620,003,15
20160301161518,1,3,6,1,2,00000,000,12
20160301161518,2,3,6,1,2,00000,000,12
20160301161518,3,3,6,1,2,00000,000,12
20160301161520,1,4,8,4,1,38060,013,3
20160301161521,1,3,6,21,1,14540,000,2
20160301161523,1,4,8,49,1,41620,000,1
20160301161526,1,2,4,31,2,00000,000,8
20160301161526,2,2,4,31,2,00000,000,8
20160301161534,1,3,5,12,1,33100,086,12
20160301161534,2,3,5,12,1,33100,086,12
20160301161534,3,3,5,12,1,33100,086,12
20160301161534,4,3,5,12,1,33100,086,12
20160301161538,1,3,7,40,1,36420,000,6
20160301161538,2,3,7,40,1,36420,000,6
20160301161538,3,3,7,40,1,36420,000,6
20160301161538,4,3,7,40,1,36420,000,6
20160301161538,5,3,7,40,1,36420,000,6
20160301161540,1,1,2,42,1,25420,000,12
20160301161540,2,1,2,42,1,25420,000,12
20160301161540,3,1,2,42,1,25420,000,12
20160301161540,4,1,2,42,1,25420,000,12
20160301161542,1,1,2,36,1,35620,005,8
20160301161543,1,1,2,34,1,35620,000,13
20160301161544,1,3,5,51,1,40060,087,12
20160301161544,2,3,5,51,1,40060,087,12
20160301161544,3,3,5,51,1,40060,087,12
20160301161544,4,3,5,51,1,40060,087,12
20160301161544,5,3,5,51,1,40060,087,12
20160301161547,1,2,3,17,1,16980,000,10
20160301161547,2,2,3,17,1,16980,000,10
20160301161547,3,2,3,17,1,16980,000,10
20160301161556,1,1,2,36,1,10580,091,16
20160301161556,2,1,2,36,1,10580,091,16
20160301161557,1,3,5,13,1,42340,000,14
20160301161557,2,3,5,13,1,42340,000,14
20160301161559,1,3,7,5,1,30780,000,8
20160301161559,2,3,7,5,1,30780,000,8
20160301161561,1,2,3,17,1,16980,000,15
20160301161561,2,2,3,17,1,16980,000,15
20160301161561,3,2,3,17,1,16980,000,15
20160301161561,4,2,3,17,1,16980,000,15
20160301161562,1,3,5,12,1,33100,086,15
20160301161562,2,3,5,12,1,33100,086,15
20160301161562,3,3,5,12,1,33100,086,15
20160301161562,4,3,5,12,1,33100,086,15
20160301161562,5,3,5,12,1,33100,086,15
20160301161564,1,3,7,48,1,19100,000,12
20160301161564,2,3,7,48,1,19100,000,12
20160301161564,3,3,7,48,1,19100,000,12
20160301161564,4,3,7,48,1,19100,000,12
20160301161565,1,3,5,37,2,00000,000,15
20160301161565,2,3,5,37,2,00000,000,15
20160301161565,3,3,5,37,2,00000,000,15
20160301161565,4,3,5,37,2,00000,000,15
20160301161565,5,3,5,37,2,00000,000,15
20160301161568,1,1,2,36,1,46540,000,3
20160301161573,1,3,5,54,1,16620,039,12
20160301161579,1,1,2,42,1,38300,019,14
20160301161579,2,1,2,42,1,38300,019,14
20160301161579,3,1,2,42,1,38300,019,14
20160301161579,4,1,2,42,1,38300,019,14
20160301161579,5,1,2,42,1,38300,019,14
20160301161580,1,3,5,12,1,33100,099,14
20160301161580,2,3,5,12,1,33100,099,14
20160301161580,3,3,5,12,1,33100,099,14
20160301161584,1,2,3,55,1,11540,000,13
20160301161584,2,2,3,55,1,11540,000,13
20160301161588,1,3,5,12,1,37340,009,10
20160301161588,3,3,5,12,1,37340,009,10
20160301161594,1,3,6,28,1,27140,000,11
20160301161597,1,3,7,40,3,00000,000,9
20160301161598,1,2,3,18,1,26900,000,2
20160301161601,1,3,7,5,1,00000,000,9
20160301161606,1,3,5,45,1,24860,000,7
20160301161606,2,3,5,45,1,24860,000,7
20160301161606,3,3,5,45,1,24860,000,7
20160301161608,1,3,5,13,1,12060,015,12
20160301161608,2,3,5,13,1,12060,015,12
20160301161608,3,3,5,13,1,12060,015,12
20160301161608,4,3,5,13,1,12060,015,12
20160301161608,5,3,5,13,1,12060,015,12
20160301161608,6,3,5,13,1,12060,015,12
20160301161609,1,4,9,6,1,41860,001,8
20160301161617,1,1,2,42,1,38300,003,13
20160301161617,2,1,2,42,1,38300,003,13
20160301161619,1,3,5,37,1,11700,000,12
20160301161619,2,3,5,37,1,11700,000,12
20160301161619,3,3,5,37,1,11700,000,12
20160301161623,1,3,5,12,1,33100,086,12
20160301161623,2,3,5,12,1,33100,086,12
20160301161624,1,1,2,42,1,49620,133,13
20160301161624,2,1,2,42,1,49620,133,13
20160301161624,3,1,2,42,1,49620,133,13
20160301161625,1,3,5,37,2,00000,000,8
20160301161629,1,1,2,42,1,38300,129,8
20160301161630,1,1,1,44,1,39300,000,1
20160301161630,2,1,1,44,1,39300,000,1
20160301161631,1,2,3,17,1,16980,000,13
20160301161633,1,3,5,13,1,42340,000,14
20160301161633,2,3,5,13,1,42340,000,14
20160301161633,3,3,5,13,1,42340,000,14
20160301161634,1,3,5,12,1,45300,101,14
20160301161634,2,3,5,12,1,45300,101,14
20160301161641,1,4,9,6,1,12540,029,5
20160301161642,1,1,2,42,1,49620,133,14
20160301161644,1,3,7,22,1,29180,000,2
20160301161644,2,3,7,22,1,29180,000,2
20160301161645,1,3,5,51,1,47900,000,16
20160301161645,2,3,5,51,1,47900,000,16
20160301161645,3,3,5,51,1,47900,000,16
20160301161645,4,3,5,51,1,47900,000,16
20160301161647,1,2,3,17,1,44100,000,10
20160301161647,2,2,3,17,1,44100,000,10
20160301161648,1,3,5,37,2,00000,000,8
20160301161648,2,3,5,37,2,00000,000,8
20160301161648,3,3,5,37,2,00000,000,8
20160301161648,4,3,5,37,2,00000,000,8
20160301161648,5,3,5,37,2,00000,000,8
20160301161648,6,3,5,37,2,00000,000,8
20160301161650,1,4,8,8,1,19740,059,13
20160301161650,2,4,8,8,1,19740,059,13
20160301161650,3,4,8,8,1,19740,059,13
20160301161650,4,4,8,8,1,19740,059,13
20160301161650,5,4,8,8,1,19740,059,13
20160301161650,6,4,8,8,1,19740,059,13
20160301161650,7,4,8,8,1,19740,059,13
20160301161651,1,4,9,6,1,37100,111,12
20160301161651,2,4,9,6,1,37100,111,12
20160301161651,3,4,9,6,1,37100,111,12
20160301161655,1,1,1,25,1,44140,013,9
20160301161658,1,1,2,42,1,38300,129,5
20160301161661,1,2,3,26,1,22420,049,13
20160301161661,2,2,3,26,1,22420,049,13
20160301161661,3,2,3,26,1,22420,049,13
20160301161664,1,3,5,12,1,36740,095,12
20160301161664,2,3,5,12,1,36740,095,12
20160301161665,1,3,5,12,2,00000,000,6
20160301161669,1,4,8,35,1,10740,001,16
20160301161671,1,3,7,48,2,00000,000,15
20160301161671,2,3,7,48,2,00000,000,15
20160301161671,3,3,7,48,2,00000,000,15
20160301161671,4,3,7,48,2,00000,000,15
20160301161671,5,3,7,48,2,00000,000,15
20160301161671,6,3,7,48,2,00000,000,15
20160301161671,7,3,7,48,2,00000,000,15
20160301161673,1,3,6,21,2,00000,000,15
20160301161673,2,3,6,21,2,00000,000,15
20160301161673,3,3,6,21,2,00000,000,15
20160301161674,1,3,7,48,1,19100,000,13
20160301161678,1,1,1,9,1,14860,001,5
20160301161678,2,1,1,9,1,14860,001,5
20160301161680,1,1,2,42,1,20700,089,16
20160301161680,2,1,2,42,1,20700,089,16
20160301161680,3,1,2,42,1,20700,089,16
20160301161680,4,1,2,42,1,20700,089,16
20160301161681,1,1,2,36,1,35620,000,15
20160301161681,2,1,2,36,1,35620,000,15
20160301161681,3,1,2,36,1,35620,000,15
20160301161683,1,1,1,9,1,35300,009,14
20160301161684,1,2,3,39,2,00000,000,10
20160301161684,2,2,3,39,2,00000,000,10
20160301161684,3,2,3,39,2,00000,000,10
20160301161684,4,2,3,39,2,00000,000,10
20160301161690,1,3,5,37,1,16740,000,14
20160301161690,2,3,5,37,1,16740,000,14
20160301161690,3,3,5,37,1,16740,000,14
20160301161691,1,3,5,51,1,47900,177,7
20160301161694,1,3,5,12,1,37860,033,10
20160301161694,2,3,5,12,1,37860,033,10
20160301161701,1,2,3,39,2,00000,000,14
20160301161701,2,2,3,39,2,00000,000,14
20160301161701,3,2,3,39,2,00000,000,14
20160301161703,1,1,2,34,1,35620,027,15
20160301161705,1,4,8,4,3,00000,000,4
20160301161706,1,3,5,37,1,16740,119,10
20160301161706,2,3,5,37,1,16740,119,10
20160301161707,1,3,5,12,1,29460,105,12
20160301161707,2,3,5,12,1,29460,105,12
20160301161707,3,3,5,12,1,29460,105,12
20160301161709,1,3,7,5,1,22220,000,15
20160301161709,2,3,7,5,1,22220,000,15
20160301161709,3,3,7,5,1,22220,000,15
20160301161710,1,3,6,28,1,00000,000,5
20160301161710,2,3,6,28,1,00000,000,5
20160301161713,1,1,2,36,1,35620,047,6
20160301161713,2,1,2,36,1,35620,047,6
20160301161714,1,1,2,42,1,37980,017,16
20160301161714,2,1,2,42,1,37980,017,16
20160301161714,3,1,2,42,1,37980,017,16
20160301161717,1,4,8,8,2,00000,000,7
20160301161717,2,4,8,8,2,00000,000,7
20160301161717,3,4,8,8,2,00000,000,7
20160301161717,4,4,8,8,2,00000,000,7
20160301161718,1,3,6,28,2,00000,000,11
20160301161718,2,3,6,28,2,00000,000,11
20160301161718,3,3,6,28,2,00000,000,11
20160301161718,4,3,6,28,2,00000,000,11
20160301161719,1,2,4,19,2,00000,000,13
20160301161719,2,2,4,19,2,00000,000,13
20160301161719,3,2,4,19,2,00000,000,13
20160301161719,4,2,4,19,2,00000,000,13
20160301161720,1,3,6,28,1,00000,000,10
20160301161720,2,3,6,28,1,00000,000,10
20160301161720,4,3,6,28,1,00000,000,10
20160301161721,1,3,7,48,1,12420,000,16
20160301161721,2,3,7,48,1,12420,000,16
20160301161725,1,2,3,39,2,00000,000,5
20160301161729,1,3,5,45,2,00000,000,11
20160301161732,1,2,3,17,1,00000,000,15
20160301161732,2,2,3,17,1,00000,000,15
20160301161738,1,3,5,12,1,33100,011,9
20160301161738,2,3,5,12,1,33100,011,9
20160301161738,3,3,5,12,1,33100,011,9
20160301161739,1,2,3,39,1,10420,153,16
20160301161739,2,2,3,39,1,10420,153,16
20160301161739,3,2,3,39,1,10420,153,16
20160301161739,4,2,3,39,1,10420,153,16
20160301161739,5,2,3,39,1,10420,153,16
20160301161739,6,2,3,39,1,10420,153,16
20160301161742,1,4,8,8,2,00000,000,10
20160301161742,2,4,8,8,2,00000,000,10
20160301161742,3,4,8,8,2,00000,000,10
20160301161743,1,2,4,20,2,00000,000,15
20160301161743,2,2,4,20,2,00000,000,15
20160301161743,3,2,4,20,2,00000,000,15
20160301161743,4,2,4,20,2,00000,000,15
20160301161744,1,3,5,51,1,00000,000,6
20160301161744,2,3,5,51,1,00000,000,6
20160301161746,1,4,9,53,1,42660,000,12
20160301161749,1,4,8,4,1,38060,013,11
20160301161749,2,4,8,4,1,38060,013,11
20160301161749,3,4,8,4,1,38060,013,11
20160301161752,1,3,5,45,1,17900,000,6
20160301161752,2,3,5,45,1,17900,000,6
20160301161752,3,3,5,45,1,17900,000,6
20160301161753,1,3,7,48,1,19100,000,3
20160301161753,2,3,7,48,1,19100,000,3
20160301161753,3,3,7,48,1,19100,000,3
20160301161753,4,3,7,48,1,19100,000,3
20160301161753,5,3,7,48,1,19100,000,3
20160301161754,1,3,6,21,2,00000,000,6
20160301161754,2,3,6,21,2,00000,000,6
20160301161754,3,3,6,21,2,00000,000,6
20160301161764,1,3,5,37,2,00000,000,13
20160301161764,2,3,5,37,2,00000,000,13
20160301161764,3,3,5,37,2,00000,000,13
20160301161764,4,3,5,37,2,00000,000,13
20160301161765,1,3,7,48,1,41700,000,12
20160301161765,2,3,7,48,1,41700,000,12
20160301161765,3,3,7,48,1,41700,000,12
20160301161765,4,3,7,48,1,41700,000,12
20160301161765,5,3,7,48,1,41700,000,12
20160301161773,1,3,5,12,1,00000,000,8
20160301161773,2,3,5,12,1,00000,000,8
20160301161773,3,3,5,12,1,00000,000,8
20160301161773,4,3,5,12,1,00000,000,8
20160301161774,1,2,3,18,1,26900,081,15
20160301161774,2,2,3,18,1,26900,081,15
20160301161774,3,2,3,18,1,26900,081,15
20160301161775,1,2,3,55,2,00000,000,13
20160301161775,2,2,3,55,2,00000,000,13
20160301161775,3,2,3,55,2,00000,000,13
20160301161775,4,2,3,55,2,00000,000,13
20160301161778,1,2,3,18,1,16980,089,15
20160301161778,2,2,3,18,1,16980,089,15
20160301161778,3,2,3,18,1,16980,089,15
20160301161778,4,2,3,18,1,16980,089,15
20160301161781,1,3,5,37,1,24780,147,11
20160301161781,2,3,5,37,1,24780,147,11
20160301161781,3,3,5,37,1,24780,147,11
20160301161781,4,3,5,37,1,24780,147,11
20160301161782,1,2,3,26,1,19820,125,14
20160301161782,2,2,3,26,1,19820,125,14
20160301161782,3,2,3,26,1,19820,125,14
20160301161785,1,4,9,6,1,41740,073,13
20160301161785,2,4,9,6,1,41740,073,13
20160301161787,1,3,7,48,1,17780,041,9
20160301161787,2,3,7,48,1,17780,041,9
20160301161787,3,3,7,48,1,17780,041,9
20160301161787,4,3,7,48,1,17780,041,9
20160301161787,5,3,7,48,1,17780,041,9
20160301161788,1,3,7,48,1,19100,000,14
20160301161788,2,3,7,48,1,19100,000,14
20160301161788,3,3,7,48,1,19100,000,14
20160301161788,4,3,7,48,1,19100,000,14
20160301161791,1,3,7,48,1,19100,000,15
20160301161791,2,3,7,48,1,19100,000,15
